Yūnus al-ʾAsʿardī al-Rammāḥ 1724	ʾamīr 040 (al-Qāhira/Cairo)
Yūnus al-ʾAsʿardī al-Rammāḥ 1724	khāṣṣakīya (sulṭān)
Maʾmūr al-Qalamṭāwī 1725	ʾamīr 100 (al-Qāhira/Cairo)
Maʾmūr al-Qalamṭāwī 1725	baṭṭāl
Maʾmūr al-Qalamṭāwī 1725	ʾamīr 100 (Dimashq/Damascus)
ʾAḥmad b. al-Jūkandār 1726	ʾamīr 100 (al-Qāhira/Cairo)
Ḥusayn b. ʿAlī b. al-Kūrānī 1727	ʾamīr 040 (al-Qāhira/Cairo)
Yalbughā al-Nāṣirī al-ʾAtābakī 1728	baṭṭāl
Yalbughā al-Nāṣirī al-ʾAtābakī 1728	ʾatābak ʿasākir (al-Qāhira/Cairo)
Yalbughā al-Nāṣirī al-ʾAtābakī 1728	ʾamīr 100 (al-Qāhira/Cairo)
Buṭā al-Ṭūlūtamurī 1730	ʾamīr 010 (al-Qāhira/Cairo)
Buṭā al-Ṭūlūtamurī 1730	ʾamīr 040 (al-Qāhira/Cairo)
Buṭā al-Ṭūlūtamurī 1730	khāṣṣakīya (sulṭān)
Buṭā al-Ṭūlūtamurī 1730	ʾamīr 100 (al-Qāhira/Cairo)
Maliktamur al-Nāṣirī 1731	ʾamīr 100 (al-Qāhira/Cairo)
Maliktamur al-Nāṣirī 1731	raʾs nawbat al-nuwab (sulṭān)
Sūdūn al-Ṭurunṭāy 1732	ʾamīr 100 (al-Qāhira/Cairo)
ʿAnqāʾ b. Shaṭṭī 1733	ʾamīr (general)
Quṭlūbughā al-Ṣafawī 1734	ʾamīr 100 (al-Qāhira/Cairo)
Quṭlūbughā al-Ṭashtamurī 1735	ʾamīr 010 (al-Qāhira/Cairo)
Qarā Damurdāsh al-ʾAḥmadī 1737	ʾatābak ʿasākir (al-Qāhira/Cairo)
Qarā Damurdāsh al-ʾAḥmadī 1737	ʾatābak ʿasākir (Ḥalab/Aleppo)
Qarā Damurdāsh al-ʾAḥmadī 1737	ʾamīr 100 (al-Qāhira/Cairo)
ʾAbū Yazīd al-Khāzin 1738	ʾamīr 010 (al-Qāhira/Cairo)
ʾAbū Yazīd al-Khāzin 1738	ʾamīr 040 (al-Qāhira/Cairo)
Muḥammad b. ʾĀqbughā ʾĀṣ 1739	ʾamīr 040 (al-Qāhira/Cairo)
ʾIbrāhīm b. Ṭashtamur al-Dawādār 1740	ʾamīr 040 (al-Qāhira/Cairo)
ʾIbrāhīm b. Ṭashtamur al-Dawādār 1740	ʾamīr 040 (al-Qāhira/Cairo)
ʾIbrāhīm b. Ṭashtamur al-Dawādār 1740	khāṣṣakīya (sulṭān)
ʾAbrak al-Maḥmūdī 1742	ʾamīr 040 (al-Qāhira/Cairo)
Manklī Bughā al-Shamsī 1744	ʾamīr 040 (al-Qāhira/Cairo)
ʿAbd al-Raḥmān b. Manklī Bughā 1745	ʾamīr 040 (al-Qāhira/Cairo)
ʾAlṭunbughā al-ʾAshrafī al-Ḥalabī 1747	ʾamīr 100 (al-Qāhira/Cairo)
ʾAlṭunbughā al-ʾAshrafī al-Ḥalabī 1747	ʾamīr 100 (Dimashq/Damascus)
Muḥammad b. Barqūq 1748	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Shaykhūnī 1753	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Shaykhūnī 1753	baṭṭāl
Quṭlūbak al-Ṭashtamurī 1754	ʾamīr 040 (al-Qāhira/Cairo)
Muḥammad b. Kal Bak 1755	ʾamīr 010 (al-Qāhira/Cairo)
Muḥammad b. Kal Bak 1755	ʾamīr 100 (al-Qāhira/Cairo)
Muḥammad b. Jumaq b. ʾAyitmish al-Bajāsī 1756	ʾamīr 040 (al-Qāhira/Cairo)
Taghrī Birdī al-Qirimī 1758	ʾamīr 010 (al-Qāhira/Cairo)
ʾIyās al-Jirjāwī 1759	ʾamīr 100 (al-Qāhira/Cairo)
ʾIyās al-Jirjāwī 1759	ʾatābak (Dimashq/Damascus)
Baybars al-Tumān Tamurī 1761	ʾamīr 040 (al-Qāhira/Cairo)
Baybars al-Tumān Tamurī 1761	ʾamīr ʾākhūr thānī (sulṭān)
Jamāl al-Dīn al-ʾUstādār 1763	ʾamīr 100 (al-Qāhira/Cairo)
Tanbak al-Yaḥyāwī 1764	ʾamīr 010 (al-Qāhira/Cairo)
Tanbak al-Yaḥyāwī 1764	ʾamīr 010 (Ḥalab/Aleppo)
Tanbak al-Yaḥyāwī 1764	khāṣṣakīya (sulṭān)
Tanbak al-Yaḥyāwī 1764	ʾamīr 100 (al-Qāhira/Cairo)
Qalamṭāy al-Dawādār 1765	ʾamīr 010 (al-Qāhira/Cairo)
Qalamṭāy al-Dawādār 1765	ʾamīr 040 (al-Qāhira/Cairo)
Qalamṭāy al-Dawādār 1765	ʾamīr 100 (al-Qāhira/Cairo)
Ṭūghān al-Nāṣirī 1767	ʾamīr 010 (al-Qāhira/Cairo)
Sūlī b. Dulghādir al-Turkumānī 1768	ʾamīr Turkumān
Sūlī b. Dulghādir al-Turkumānī 1768	baṭṭāl
ʾArghūn Shāh al-ʾIbrāhīmī 1770	ʾamīr 010 (al-Qāhira/Cairo)
ʾArghūn Shāh al-ʾIbrāhīmī 1770	ʾamīr 040 (al-Qāhira/Cairo)
ʾArghūn Shāh al-ʾIbrāhīmī 1770	ʾamīr 100 (al-Qāhira/Cairo)
ʾAmīr Ḥājj b. Mughulṭāy 1771	ʾamīr 100 (al-Qāhira/Cairo)
ʾAmīr Ḥājj b. Mughulṭāy 1771	ʾamīr 040 (al-Qāhira/Cairo)
Baklamish al-ʿAlāʾī 1772	ʾamīr 040 (al-Qāhira/Cairo)
Baklamish al-ʿAlāʾī 1772	ʾamīr 100 (al-Qāhira/Cairo)
Baklamish al-ʿAlāʾī 1772	baṭṭāl
Ḥasan b. ʿAlī al-Kujkunī 1773	ʾamīr 100 (al-Qāhira/Cairo)
Shaykh al-Khāṣṣakī al-Ṣafawī 1774	ʾamīr 100 (al-Qāhira/Cairo)
Shaykh al-Khāṣṣakī al-Ṣafawī 1774	khāṣṣakīya (sulṭān)
Shaykh al-Khāṣṣakī al-Ṣafawī 1774	baṭṭāl
Kumushbughā al-Ḥamawī 1776	ʾamīr 040 (al-Qāhira/Cairo)
Kumushbughā al-Ḥamawī 1776	ʾamīr 010 (Ḥalab/Aleppo)
Kumushbughā al-Ḥamawī 1776	ʾamīr 100 (Dimashq/Damascus)
Kumushbughā al-Ḥamawī 1776	nāʾib (Ḥamā)
Kumushbughā al-Ḥamawī 1776	ʾatābak ʿasākir (Dimashq/Damascus)
Kumushbughā al-Ḥamawī 1776	baṭṭāl
Kumushbughā al-Ḥamawī 1776	ʾatābak ʿasākir (al-Qāhira/Cairo)
Qadīd al-Qalamṭāwī 1777	ʾamīr 040 (al-Qāhira/Cairo)
Qadīd al-Qalamṭāwī 1777	ʾamīr 040 (al-Qāhira/Cairo)
ʾAytmish al-Bajāsī 1778	ʾamīr kabīr (al-Qāhira/Cairo)
ʾAytmish al-Bajāsī 1778	ʾamīr 100 (al-Qāhira/Cairo)
ʾAytmish al-Bajāsī 1778	ʾatābak ʿasākir (al-Qāhira/Cairo)
ʾArghūn Shāh al-Baydamurī 1779	ʾamīr 010 (al-Qāhira/Cairo)
ʾArghūn Shāh al-Baydamurī 1779	khāṣṣakīya (sulṭān)
ʾArghūn Shāh al-Baydamurī 1779	ʾamīr 040 (al-Qāhira/Cairo)
ʾArghūn Shāh al-Baydamurī 1779	ʾamīr 100 (al-Qāhira/Cairo)
ʾAḥmad b. Yalbughā al-ʿUmarī 1781	ʾamīr 100 (al-Qāhira/Cairo)
Julbān al-Ẓāhirī Qarā Saqal 1782	ʾamīr 040 (al-Qāhira/Cairo)
Julbān al-Ẓāhirī Qarā Saqal 1782	ʾamīr 010 (al-Qāhira/Cairo)
Julbān al-Ẓāhirī Qarā Saqal 1782	ʾamīr 100 (al-Qāhira/Cairo)
Julbān al-Ẓāhirī Qarā Saqal 1782	ʾatābak ʿasākir (Dimashq/Damascus)
Yaʿqūb Shāh al-Kumushbughāwī 1783	ʾamīr 100 (al-Qāhira/Cairo)
ʾĀqbughā al-Ṭūlūtamurī al-Lakkāsh 1784	ʾamīr majlis (sulṭān)
ʾĀqbughā al-Ṭūlūtamurī al-Lakkāsh 1784	ʾamīr 100 (al-Qāhira/Cairo)
Bahādur al-Shihābī 1789	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
Bahādur al-Shihābī 1789	ʾamīr 010 (Ṣafad/Safed)
Qushtamur b. Qujmās 1791	ʾamīr 010 (al-Qāhira/Cairo)
Qarābughā al-ʾAsanbughāwī 1793	ʾamīr 040 (al-Qāhira/Cairo)
ʿAbd Allāh b. Baktamur al-Ḥājib 1794	ʾamīr 040 (al-Qāhira/Cairo)
ʿAbd Allāh b. Baktamur al-Ḥājib 1794	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Ẓāhirī 1795	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Ẓāhirī 1795	ʾamīr ʾākhūr kabīr (sulṭān)
ʾAsanbughā al-ʿAlāʾī al-Nājī 1797	ʾamīr 010 (al-Qāhira/Cairo)
Faraj al-Ḥalabī 1798	ʾamīr 020 (al-Qāhira/Cairo)
ʾAbū Bakr b. Sunqur 1799	ʾamīr 100 (al-Qāhira/Cairo)
ʾAbū Bakr b. Sunqur 1799	baṭṭāl
ʾAbū Bakr b. Sunqur 1799	ʾamīr 040 (al-Qāhira/Cairo)
ʾAbū Bakr b. Sunqur 1799	ʾamīr (general)
ʾAbū Bakr b. Sunqur 1799	ṣāḥib maysara
Bajās al-Nawrūzī 1800	ʾamīr 100 (al-Qāhira/Cairo)
Bajās al-Nawrūzī 1800	khāṣṣakīya (sulṭān)
Bajās al-Nawrūzī 1800	baṭṭāl
al-Shaykh Lājīn al-Jārkasī 1802	jund
ʾĀqbāy al-Karakī 1803	ʾamīr (general)
ʾĀqbāy al-Karakī 1803	ʾamīr 100 (al-Qāhira/Cairo)
Yalbughā al-Sūdūnī 1804	ʾamīr 010 (al-Qāhira/Cairo)
Yalbughā al-Sūdūnī 1804	ʾamīr 010 (Ḥalab/Aleppo)
Yalbughā al-Sūdūnī 1804	khāṣṣakīya (sulṭān)
Qurqmās al-Rammāḥ 1805	ʾamīr 040 (al-Qāhira/Cairo)
Sūdūn Ṭāz 1807	ʾamīr 010 (al-Qāhira/Cairo)
Sūdūn Ṭāz 1807	muʿallim rammāḥa
Sūdūn Ṭāz 1807	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn Ṭāz 1807	baṭṭāl
ʾUzbak al-Ramaḍānī 1808	ʾamīr 040 (al-Qāhira/Cairo)
Quṭlūbak al-ʿAlāʾī al-ʾUstādār 1809	ʾamīr 020 (al-Qāhira/Cairo)
Quṭlūbak al-ʿAlāʾī al-ʾUstādār 1809	ʾamīr 100 (al-Qāhira/Cairo)
ʾAḥmad b. Shaykh ʿAlī 1810	ʾamīr 100 (Dimashq/Damascus)
ʾĀqbughā al-Jamālī al-Haydabānī 1811	ʾamīr 010 (al-Qāhira/Cairo)
ʾĀqbughā al-Jamālī al-Haydabānī 1811	ʾamīr 010 (Ḥalab/Aleppo)
ʾĀqbughā al-Jamālī al-Haydabānī 1811	khāṣṣakīya (sulṭān)
ʾĀqbughā al-Jamālī al-Haydabānī 1811	ʾatābak ʿasākir (Ḥalab/Aleppo)
Dimashq Khujā  al-Dukazī 1812	ʾamīr Turkumān
Sūdūn al-Ḥamzāwī 1825	ʾamīr 100 (al-Qāhira/Cairo)
Bashbāy min Bākī al-Ẓāhirī 1828	ʾamīr 100 (al-Qāhira/Cairo)
ʾArisṭāy al-Ẓāhirī 1829	ʾamīr 040 (al-Qāhira/Cairo)
Baybars al-Ẓāhirī 1830	ʾamīr kabīr (al-Qāhira/Cairo)
Baybars al-Ẓāhirī 1830	ʾatābak ʿasākir (al-Qāhira/Cairo)
Baybars al-Ẓāhirī 1830	ʾamīr 010 (al-Qāhira/Cairo)
ʾĀqbāy al-Ḥājib 1831	ʾamīr 010 (al-Qāhira/Cairo)
ʾĀqbāy al-Ḥājib 1831	ʾamīr 040 (al-Qāhira/Cairo)
ʾĀqbāy al-Ḥājib 1831	ʾamīr 100 (al-Qāhira/Cairo)
ʾĀqbāy al-Ḥājib 1831	ʾamīr silāḥ (sulṭān)
Ṭūkh al-Khāzindār  1832	ʾamīr 100 (al-Qāhira/Cairo)
Qujājaq al-Ẓāhirī 1834	ʾamīr 100 (al-Qāhira/Cairo)
Qarājā al-Ẓāhirī al-Dawādār 1835	ʾamīr 040 (al-Qāhira/Cairo)
Qarājā al-Ẓāhirī al-Dawādār 1835	ʾamīr 100 (al-Qāhira/Cairo)
Khayrbak al-Ẓāhirī 1838	ʾamīr 040 (al-Qāhira/Cairo)
Jānim al-Ẓāhirī 1839	ʾamīr 100 (al-Qāhira/Cairo)
Jānim al-Ẓāhirī 1839	nāʾib (Ḥamā)
Yashbak al-Mūsāwī 1840	ʾamīr 100 (al-Qāhira/Cairo)
QāniBak al-Ẓāhirī 1842	ʾamīr 100 (al-Qāhira/Cairo)
ʾAḥmad b. al-Mihmandār 1848	ʾamīr (Ḥalab/Aleppo)
ʾAḥmad b. al-Mihmandār 1848	ʾamīr 100 (Ḥalab/Aleppo)
ʾIrdbughā al-Ẓāhirī 1850	ʾamīr 010 (al-Qāhira/Cairo)
ʾArghūn Shāh al-ʾAshrafī 1851	ʾamīr 100 (al-Qāhira/Cairo)
ʾUzbak Khāṣṣ Kharjī 1855	ʾamīr 100 (al-Qāhira/Cairo)
ʾUzdamur ʾAkhū ʾĪnāl al-Yūsufī 1856	ʾamīr 100 (al-Qāhira/Cairo)
ʾUzdamur ʾAkhū ʾĪnāl al-Yūsufī 1856	ʾamīr 010 (al-Qāhira/Cairo)
ʾUzdamur ʾAkhū ʾĪnāl al-Yūsufī 1856	ʾamīr 100 (Dimashq/Damascus)
ʾIsmāʿīl al-Hawwārī 1857	ʾamīr ʿArab
ʾIsmāʿīl al-Hawwārī 1857	ʾamīr ʿurbān (al-Wajh al-Qiblī)
ʾAsandamur al-Yūnusī 1858	ʾamīr 100 (al-Qāhira/Cairo)
ʾAsandamur al-Yūnusī 1858	ʾamīr 100 (al-Qāhira/Cairo)
ʾĀqbughā al-Māridānī 1860	ʾamīr 100 (al-Qāhira/Cairo)
ʾĀqbughā al-Māridānī 1860	ʾamīr 010 (al-Qāhira/Cairo)
ʾAlṭunbughā al-Ḥalabī 1862	ʾamīr 100 (al-Qāhira/Cairo)
ʾAlṭunbughā Shādī  1864	ʾamīr 040 (al-Qāhira/Cairo)
ʾAlṭunbughā Shādī  1864	khāṣṣakīya (sulṭān)
ʾAlṭunbughā al-Muʿallim 1865	ʾamīr 100 (al-Qāhira/Cairo)
al-Malik al-Manṣūr ʾĀnūk 1867	sulṭān
al-Malik al-Manṣūr ʾĀnūk 1867	ʾamīr 040 (al-Qāhira/Cairo)
al-Malik al-Manṣūr ʾĀnūk 1867	baṭṭāl
ʾIyās al-Jalālī al-Ẓāhirī 1868	ʾamīr 010 (al-Qāhira/Cairo)
ʾIyās al-Jalālī al-Ẓāhirī 1868	ʾamīr 040 (al-Qāhira/Cairo)
ʾIyās al-Jalālī al-Ẓāhirī 1868	ʾatābak ʿasākir (Ḥalab/Aleppo)
ʾIyās al-Jalālī al-Ẓāhirī 1868	baṭṭāl
ʾAydakār al-ʿUmarī 1869	ʾamīr 100 (al-Qāhira/Cairo)
ʾAydakār al-ʿUmarī 1869	ʾamīr 100 (al-Qāhira/Cairo)
ʾĪnāl Ḍuḍagh al-Sāqī 1872	ʾamīr 100 (al-Qāhira/Cairo)
ʾĪnāl Ḍuḍagh al-Sāqī 1872	ʾamīr silāḥ (sulṭān)
ʾĪnāl Ḍuḍagh al-Sāqī 1872	baṭṭāl
ʾĪnāl al-Shishmānī 1873	ʾamīr 010 (al-Qāhira/Cairo)
ʾĪnāl al-Shishmānī 1873	jund
ʾĪnāl al-Shishmānī 1873	ʾamīr 040 (al-Qāhira/Cairo)
ʾĪnāl al-Shishmānī 1873	ʾamīr 100 (Dimashq/Damascus)
ʾĪnāl al-Shishmānī 1873	ʾatābak ʿasākir (Dimashq/Damascus)
ʾĪnāl Bāy b. Qujmās al-Ẓāhirī 1874	khāṣṣakīya (sulṭān)
ʾĪnāl Bāy b. Qujmās al-Ẓāhirī 1874	ʾamīr 010 (al-Qāhira/Cairo)
ʾĪnāl Bāy b. Qujmās al-Ẓāhirī 1874	ʾamīr 100 (al-Qāhira/Cairo)
Buzlār al-Khalīlī 1876	ʾamīr 040 (al-Qāhira/Cairo)
Baktamur al-Ruknī 1877	ʾamīr 010 (al-Qāhira/Cairo)
Baktamur al-Ruknī 1877	ʾamīr 040 (al-Qāhira/Cairo)
Baktamur al-Ruknī 1877	ʾamīr 100 (al-Qāhira/Cairo)
Baktamur al-Ruknī 1877	ʾamīr majlis (sulṭān)
Baktamur al-Ruknī 1877	ʾamīr silāḥ (sulṭān)
Baktamur al-Ruknī 1877	raʾs nawbat ʾumarāʾ
Baybars al-Malīḥ al-Ẓāhirī 1880	ʾamīr 100 (al-Qāhira/Cairo)
Baybughā al-Bahādurī 1882	muqaddam barīdīya (al-Qāhira/Cairo)
Baysaq al-Shaykhī al-Ẓāhirī 1885	ʾamīr 040 (al-Qāhira/Cairo)
Baysaq al-Shaykhī al-Ẓāhirī 1885	baṭṭāl
Bayghūt al-Ẓāhirī 1886	ʾamīr 100 (al-Qāhira/Cairo)
Taghrī Birdī al-Bashbughāwī  1889	khāṣṣakīya (sulṭān)
Taghrī Birdī al-Bashbughāwī  1889	ʾamīr 040 (al-Qāhira/Cairo)
Taghrī Birdī al-Bashbughāwī  1889	ʾamīr 010 (al-Qāhira/Cairo)
Taghrī Birdī al-Bashbughāwī  1889	ʾamīr 100 (al-Qāhira/Cairo)
Taghrī Birdī al-Bashbughāwī  1889	baṭṭāl
Taghrī Birdī al-Bashbughāwī  1889	ʾatābak ʿasākir (al-Qāhira/Cairo)
Taghrī Birdī al-Bashbughāwī  1889	raʾs maysara (al-Qāhira/Cairo)
Tukā al-ʾAshrafī 1893	ʾamīr 100 (al-Qāhira/Cairo)
Timurbughā al-ʾAfḍalī Minṭāsh 1894	ʾamīr 010 (al-Qāhira/Cairo)
Timurbughā al-ʾAfḍalī Minṭāsh 1894	ʾatābak ʿasākir (al-Qāhira/Cairo)
Timurbughā al-Mashṭūb 1895	ʾamīr 010 (al-Qāhira/Cairo)
Timurbughā al-Mashṭūb 1895	ʾamīr 100 (al-Qāhira/Cairo)
Jibrīl al-Khuwārizmī 1899	ʾamīr 040 (al-Qāhira/Cairo)
Jarbāsh al-Shaykhī 1900	ʾamīr 040 (al-Qāhira/Cairo)
Jarbāsh al-Shaykhī 1900	khāṣṣakīya (sulṭān)
Jarbāsh al-Shaykhī 1900	ʾamīr ʾākhūr kabīr (sulṭān)
Jarbāsh al-Shaykhī 1900	baṭṭāl
Jarbāsh al-ʿUmarī 1902	ʾamīr 100 (al-Qāhira/Cairo)
Jarbāsh al-Ẓāhirī 1903	ʾamīr 010 (al-Qāhira/Cairo)
Ḥubuk al-Ẓāhirī 1908	ʾamīr 040 (al-Qāhira/Cairo)
Ḥaṭaṭ al-Baklamishī 1912	ʾamīr 010 (al-Qāhira/Cairo)
Damurdāsh al-Yūsufī 1914	ʾamīr (Ṭarābulis/Tripoli)
Damurdāsh al-Qashtamurī 1915	ʾamīr 040 (al-Qāhira/Cairo)
Damurdāsh al-Qashtamurī 1915	ʾamīr 100 (al-Qāhira/Cairo)
Ṭūghān al-Dawādār al-Kabīr al-Majnūn 1919	ʾamīr 100 (al-Qāhira/Cairo)
Ṭūghān al-Sayfī Taghrī Birdī 1920	ʾamīr 100 (Dimashq/Damascus)
Ṭūlū min ʿAlī Bāshā al-Ẓāhirī 1921	ʾamīr (general)
Ṭūlū min ʿAlī Bāshā al-Ẓāhirī 1921	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Ẓarīf al-Ẓāhirī 1927	ʾamīr (Dimashq/Damascus)
Sūdūn al-Ẓarīf al-Ẓāhirī 1927	ʾamīr (general)
Sūdūn Bāq 1928	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn Bāq 1928	ʾamīr 100 (Dimashq/Damascus)
Sūdūn al-Māridīnī 1929	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn min Zādah 1930	ʾamīr 010 (al-Qāhira/Cairo)
Sūdūn min Zādah 1930	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-ʿUthmānī 1938	ʾamīr (Ḥalab/Aleppo)
Sūdūn al-ʿUthmānī 1938	ʾamīr 100 (Dimashq/Damascus)
Ṣarāy Tamur al-Timurbāʾī 1942	ʾamīr 100 (al-Qāhira/Cairo)
Ṣuruq al-Ẓāhirī 1945	ʾamīr 100 (al-Qāhira/Cairo)
Ṭāz al-ʿUthmānī 1948	ʾamīr 100 (al-Qāhira/Cairo)
Ṭurmish 1949	ʾamīr (Ḥalab/Aleppo)
Ṭurunṭāy Nāʾib Dimashq 1950	ʾamīr (Dimashq/Damascus)
Ṭurunṭāy Nāʾib Dimashq 1950	ḥājib ḥujjāb (Dimashq/Damascus)
Ṭuqtamur al-Kalatāy 1952	ʾamīr 100 (Ḥalab/Aleppo)
Ṭuqṭāy al-Ṭawāshī al-Rūmī 1953	ʾamīr 040 (al-Qāhira/Cairo)
ʿAllān al-Yaḥyāwī 1955	ʾamīr 010 (al-Qāhira/Cairo)
ʿAlam Dār al-Nāṣirī 1956	baṭṭāl
Fāris al-Turkumānī 1960	ʾamīr Turkumān
Qujuq al-Shaʿbānī 1963	ʾamīr 100 (al-Qāhira/Cairo)
Qujuq al-Shaʿbānī 1963	ʾatābak ʿasākir (al-Qāhira/Cairo)
Qujmās al-Muḥammadī al-Jarkasī 1964	ʾamīr 100 (al-Qāhira/Cairo)
Qarā Sunqur al-Ẓāhirī 1965	ʾamīr 040 (al-Qāhira/Cairo)
Qardam al-Ḥasanī 1966	ʾamīr 100 (al-Qāhira/Cairo)
Qardam al-Ḥasanī 1966	ʾamīr 040 (al-Qāhira/Cairo)
Qardam al-Ḥasanī 1966	ʾamīr 100 (Dimashq/Damascus)
Qardam al-Ḥasanī 1966	baṭṭāl
Quṭlūbughā al-Karakī 1968	ʾamīr (general)
Quṭlūbughā al-Karakī 1968	ʾamīr 100 (al-Qāhira/Cairo)
Quṭlūbughā al-Karakī 1968	ʾamīr 010 (al-Qāhira/Cairo)
Qunuqbāy al-ʾUljāʾī al-Lālā 1970	ʾamīr 040 (al-Qāhira/Cairo)
Qunuqbāy al-ʾUljāʾī al-Lālā 1970	khāṣṣakīya (sulṭān)
Qunuqbāy al-ʾUljāʾī al-Lālā 1970	ʾamīr 100 (al-Qāhira/Cairo)
Qunuqbāy al-ʾUljāʾī al-Lālā 1970	baṭṭāl
Qunuqbāy al-ʾAḥmadī 1971	ʾamīr 010 (al-Qāhira/Cairo)
Qunuqbāy al-ʾAḥmadī 1971	khāṣṣakīya (sulṭān)
Qunuqbāy al-ʾAḥmadī 1971	ʾamīr 020 (al-Qāhira/Cairo)
Kizil al-ʾIsmāʿīlī 1974	ʾamīr 010 (al-Qāhira/Cairo)
Kizil al-Nāṣirī 1975	ʾamīr 010 (al-Qāhira/Cairo)
Kizil al-Nāṣirī 1975	ʾamīr 100 (al-Qāhira/Cairo)
Kizil al-ʿAjamī 1976	ʾamīr 010 (al-Qāhira/Cairo)
Kizil al-ʿAjamī 1976	ʾamīr 100 (al-Qāhira/Cairo)
Kizil al-ʿAjamī 1976	ʾamīr 040 (al-Qāhira/Cairo)
Kizil al-ʿAjamī 1976	ṭarkhān 
Kasaw al-Ẓāhirī 1977	jund
Kushlā al-Qalamṭāwī 1978	ʾamīr 100 (al-Qāhira/Cairo)
Kushlā al-Qalamṭāwī 1978	ʾamīr 
Kumushbughā al-ʾAshrafī 1979	ʾamīr 040 (al-Qāhira/Cairo)
Kumushbughā al-ʾAshrafī 1979	ʾamīr (Ṭarābulis/Tripoli)
Kumushbughā al-ʾAshrafī 1979	ʾamīr 100 (al-Qāhira/Cairo)
Kumushbughā al-Jamālī 1980	ʾamīr 010 (al-Qāhira/Cairo)
Kumushbughā al-Jamālī 1980	ʾamīr 040 (al-Qāhira/Cairo)
Kumushbughā al-Jamālī 1980	baṭṭāl
Kumushbughā min Ḥajjī 1982	ʾamīr 010 (al-Qāhira/Cairo)
Mubārak Shāh al-Ẓāhirī 1985	ʾamīr 100 (al-Qāhira/Cairo)
Mubārak Shāh al-Ẓāhirī 1985	ʾamīr (general)
Muḥammad b. al-Mihmandār  1988	ʾamīr 100 (Ḥalab/Aleppo)
Muḥammad b. al-Nashū 1989	ʾamīr 040 (Dimashq/Damascus)
Muqbil al-Rūmī al-Ẓāhirī 1992	ʾamīr 100 (al-Qāhira/Cairo)
Sharaf al-Dīn Mūsā 1996	ʾamīr 010 (al-Qāhira/Cairo)
Saʿd al-Dīn b. Ghurāb 1997	ʾamīr 100 (al-Qāhira/Cairo)
al-Malik al-Manṣūr ʿAbd al-ʿAzīz  2002	ʾamīr 100 (al-Qāhira/Cairo)
Muḥammad b. al-Ṭāzī 2005	ʾamīr 040 (al-Qāhira/Cairo)
Nūghāy b. ʿAbd Allāh 2008	ʾamīr 010 (al-Qāhira/Cairo)
Yaḥyā b. Lāqī 2009	ʾamīr (Dimashq/Damascus)
Yashbak al-Shaʿbānī 2010	ʾatābak ʿasākir (al-Qāhira/Cairo)
Yashbak al-Shaʿbānī 2010	ʾamīr 100 (al-Qāhira/Cairo)
Yashbak al-ʿUthmānī 2013	ʾamīr 100 (al-Qāhira/Cairo)
Yalbughā al-Kizilī 2015	ʾamīr 010 (al-Qāhira/Cairo)
Yantamur al-Muḥammadī 2016	ʾamīr 100 (al-Qāhira/Cairo)
Yūsuf al-Haydabānī 2018	ʾamīr (general)
Yūsuf al-Haydabānī 2018	ʾamīr 100 (al-Qāhira/Cairo)
ʾĀqbughā Faraj Allāh 2045	ʾamīr (Ṭarābulis/Tripoli)
Ḥasan Qujā al-ʾArghūnshāwī  2047	ʾamīr 040 (al-Qāhira/Cairo)
ʾĪnāl min Khujā ʿAlī al-Ẓāhirī 2055	ʾatābak ʿasākir (Ḥalab/Aleppo)
ʿAlī al-Jaruktamirī 2057	ʾamīr 010 (al-Qāhira/Cairo)
Gharīb b. Ḥājjī Khāṭāy al-Khāṣṣakī  2058	ʾamīr 010 (al-Qāhira/Cairo)
Gharīb b. Ḥājjī Khāṭāy al-Khāṣṣakī  2058	ʾamīr 020 (al-Qāhira/Cairo)
Muḥammad Shāh b. Baydamur al-Khuwarizmī 2062	ʾatābak ʿasākir (Dimashq/Damascus)
Muḥammad b. Muḥammad b. al-Mihmandār 2065	ʾamīr (Ḥalab/Aleppo)
Muḥammad b. Muḥammad b. al-Mihmandār 2065	ʾamīr 100 (Ḥalab/Aleppo)
Muqbil al-Tamirbāwī 2067	ʾamīr 040 (al-Qāhira/Cairo)
ʾArslān al-Yalbughāwī al-Laffāf 2069	ʾamīr 040 (al-Qāhira/Cairo)
ʾArslān al-Yalbughāwī al-Laffāf 2069	khāṣṣakīya (sulṭān)
Qarā Kasak al-Sayfī 2073	ʾamīr 040 (al-Qāhira/Cairo)
Qarā Kasak al-Sayfī 2073	khāṣṣakīya (sulṭān)
Bulāṭ al-Manjakī 2081	ʾamīr 040 (al-Qāhira/Cairo)
ʾĀqbughā al-ṣaghīr al-Sulṭānī  2087	ʾamīr 040 (al-Qāhira/Cairo)
