ʿAlī Bak b. Qarā Yuluk 163	sibling of	Yaʿqūb b. Qarā Yuluk 164
ʿAlī Bak b. Qarā Yuluk 163	sibling of	Ḥamza b. Qarā Yuluk 3542
Yaʿqūb b. Qarā Yuluk 164	parent of	Mirzā b. Yaʿqūb b. Qarā Yuluk 3665
Yaʿqūb b. Qarā Yuluk 164	parent of	Jaʿfar b. Yaʿqūb b. Qarā Yuluk 3723
Yaʿqūb b. Qarā Yuluk 164	sibling of	ʿAlī Bak b. Qarā Yuluk 163
Yaʿqūb b. Qarā Yuluk 164	sibling of	Ḥamza b. Qarā Yuluk 3542
Jahān Kīr 166	parent of	Walad Jahān Kīr 4136
Jahān Kīr 166	sibling of	Ḥasan Bak b. ʿAlī Bak b. Qarā Yuluk 1448
Jahān Kīr 166	nephew of	Ḥasan b. Qarā Yuluk 3053
Jahān Kīr 166	nephew of	Ḥamza b. Qarā Yuluk 3542
Jahān Kīr 166	relative of	Qāsim b. Qarā Yuluk 2715
Jahān Kīr 166	relative of	ʿUthmān Qarā Yuluk 397
ʾIsmāʿīl b. al-Ẓāhir ʿAbd Allāh 167	sibling of	ʿAbd Allāh b. ʾAḥmad 1577
Ḥusayn b. Nuʿayr 168	sibling of	al-ʿIjl Yūsuf b. Nuʿayr 160
Jānibak al-Maḥmūdī 181	sibling of	Qānī Bak al-Maḥmūdī 978
Saʿd al-Dīn al-Bashīrī 182	parent of	ʿAbd al-Karīm b. Kātib Jakam 1226
ʿAbd al-Razzāq b. al-Hayṣam 183	parent of	Bint ʿAbd al-Razzāq b. al-Hayṣam 3307
ʿAbd al-Razzāq b. al-Hayṣam 183	sibling of	ʿAbd al-Ghanī b. al-Hayṣam  3874
ʿAbd al-Razzāq b. al-Hayṣam 183	uncle of	ʾIbrāhīm b. al-Hayṣam 321
ʿAbd al-Razzāq b. al-Hayṣam 183	relative of	Jamāl al-Dīn b. Kātib Jakam 571
ʿAbd al-Razzāq b. al-Hayṣam 183	relative of	dhurrīyat al-Muqawqis 4219
Dāwud b. al-Kuwayz 203	parent of	ʿAbd al-Raḥmān b. al-Kuwayz 608
Dāwud b. al-Kuwayz 203	parent of	Sulaymān b. al-Kuwayz 660
Dāwud b. al-Kuwayz 203	sibling of	Khalīl b. al-Kuwayz 1534
Jamāl al-Dīn Yūsuf al-Karakī 204	parent of	Mūsā al-Karakī al-Shawbikī 3699
al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	parent of	Ibnat ʾAḥmad b. ʾĪnāl 2292
al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	sibling of	al-Nāṣirī Muḥammad b. ʾĪnāl 1152
al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	sibling of	ʾukht ʾAḥmad b. ʾĪnāl 1241
al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	sibling of	ibnat al-ʾAshraf ʾĪnāl 963
Fakhr al-Dīn b. ʾAbi l-Faraj 214	parent of	ʾAḥmad b. Fakhr al-Dīn 1607
Fakhr al-Dīn b. ʾAbi l-Faraj 214	parent of	ʿAbd al-Qādir b. ʾAbī al-Faraj 1102
Fakhr al-Dīn b. ʾAbi l-Faraj 214	relative of	Zayn al-Dīn Yaḥyā 118
ʾAlṭunbughā al-Qurmushī 221	parent of	Muḥammad b.ʾAlṭunbughā al-Qurmushī 399
Tanam al-Muʾayyadī 227	parent of	Ibn Tanam al-Muʾayyadī 3209
Jamāl al-Dīn Yūsuf al-ʾUstādār 239	parent of	ʾawlād Jamāl al-Dīn Yūsuf al-ʾUstādār 4652
Jamāl al-Dīn Yūsuf al-ʾUstādār 239	sibling of	Shams al-Dīn al-Bīrī 1376
Jamāl al-Dīn Yūsuf al-ʾUstādār 239	relative of	ʾahl Jamāl al-Dīn Yūsuf al-ʾUstādār 4649
Jamāl al-Dīn Yūsuf al-ʾUstādār 239	relative of	ʾaqārib Jamāl al-Dīn Yūsuf al-ʾUstādār 4650
Qujqār al-Qurdumī 247	parent of	Fāṭima bt. Qujqār 1238
Ṭur ʿAlī b. Saqal Sīz 254	parent of	Khalīl b. Ṭūr ʿAlī b. Saqal Sīz 347
Ṭur ʿAlī b. Saqal Sīz 254	sibling of	Ṭughrīl b. Ṣaqal Sīz* 725
Ṭur ʿAlī b. Saqal Sīz 254	nephew of	Ṭughrīl b. Ṣaqal Sīz* 725
al-Muʿtaḍid bi-llāh  258	sibling of	al-Mustaʿīn bi-llāh 15
al-Muʿtaḍid bi-llāh  258	sibling of	al-Mustakfī bi-llāh 688
