URI	REG_MESO	TR	SEARCH	EN	TYPE	LAT	LON	AR	AR_Alt	AR_Sort
TAIF_404E212N_S	JaziratArab_RE	al-Ṭāʾif	al-Taif	NA	towns	40.40566	21.21629	الطائف	الطائف	طائف
TABARQA_088E369N_S	Maghrib_RE	Ṭabarqaŧ	Tabarqa	NA	towns	8.81185	36.91556	طبرقة	طبرقة	طبرقة
TABARMIN_152E378N_S	Siqiliyya_RE	Ṭabarmīn	Tabarmin	NA	towns	15.27552	37.86261	طبرمين	طبرمين	طبرمين
TABASJILAKI_569E335N_S	Mafaza_RE	Ṭabas=Ǧīlakī	Tabas=Jilaki|Tabas=al-Tamr	NA	towns	56.94144	33.58656	طبس=جيلكي	طبس=جيلكي|طبس=التمر|طبس	طبس=جيلكي
TABASMASINAN_602E328N_S	Mafaza_RE	Ṭabas=Masīnān	Tabas=Masinan|Tabas=al-Unnab	NA	towns	60.20763	32.81573	طبس=مسينان	طبس=مسينان|طبس=العناب|طبس	طبس=مسينان
TABISTAN_538E289N_S	Fars_RE	Ṭabistān	Tabistan|Tamistan|Timaristan	NA	towns	53.81699	28.94971	طبستان	طبستان|طمستان|طمارستان	طبستان
TUBNA_053E353N_S	Maghrib_RE	Ṭubnaŧ	Tubna	NA	towns	5.35573	35.32395	طبنة	طبنة	طبنة
TAHA_306E282N_S	Misr_RE	Ṭaḥā	Taha	NA	towns	30.69125	28.27313	طحا	طحا	طحا
ATRABULUS_131E328N_S	Barqa_RE	Aṭrābulus	Atrabulus|Tarabulus	NA	towns	13.19209	32.87801	أطرابلس	أطرابلس|طرابلس|طرابلس الغرب|أطرابلس الغرب	طرابلس
ATRABULUS_358E344N_S	Sham_RE	Aṭrābulus	Atrabulus|Tarabulus	NA	towns	35.85194	34.44044	أطرابلس	أطرابلس|طرابلس|طرابلس الشرق|أطرابلس الشرق	طرابلس
TARAZ_714E428N_S	Mawarannahr_RE	Ṭarāz	Taraz	NA	towns	71.44044	42.83695	طراز	طراز	طراز
TARSUS_349E369N_S	Sham_RE	Ṭarsūs	Tarsus|Antarsus|Antartus	NA	towns	34.95529	36.90807	طرسوس	طرسوس|أنطرسوس|أنطرطوس	طرسوس
TURTUSHA_006E407N_S	Andalus_RE	Ṭurṭūšaŧ	Turtusha	NA	towns	0.60933	40.79221	طرطوشة	طرطوشة	طرطوشة
TAZAR_464E341N_S	Jibal_RE	al-Ṭazar	al-Tazar	NA	towns	46.4404	34.16749	الطزر	الطزر	طزر
TATA_310E306N_S	Misr_RE	Ṭaṭāʾ	Tata	NA	towns	31.0897	30.6876	ططاء	ططاء	ططاء
TALABIRA_048W399N_S	Andalus_RE	Ṭalābiraŧ	Talabira	NA	towns	-4.82541	39.97062	طلبيرة	طلابرة|طلبيرة	طلبيرة
TALAQAN_508E361N_S	Daylam_RE	Ṭalaqān	Talaqan	NA	towns	50.84322	36.18658	طلقان	طلقان	طلقان
TALAQAN_642E357N_S	Khurasan_RE	Ṭalaqān	Talaqan	NA	towns	64.24579	35.72328	طلقان	طلقان	طلقان
TULAYTILA_040W398N_S	Andalus_RE	Ṭulayṭilaŧ	Tulaytila	NA	towns	-4.0521	39.88926	طليطلة	طليطلة	طليطلة
TAMISHA_540E367N_S	Daylam_RE	Ṭamīšaŧ	Tamisha|Tamisa	NA	towns	54.05573	36.7312	طميشة	طميشة|طميسة	طميشة
TAWAWIS_647E400N_S	Mawarannahr_RE	al-Ṭawāwīs	al-Tawawis	NA	towns	64.78279	40.01136	الطواويس	الطواويس	طواويس
TAWLAQA_053E346N_S	Maghrib_RE	Ṭawlaqā	Tawlaqa	NA	towns	5.38113	34.69495	طولقا	طولقا	طولقا
TIB_473E322N_S	Iraq_RE	al-Ṭīb	al-Tib	NA	towns	47.30428	32.22674	الطيب	الطيب	طيب
ZAFAR_443E142N_S	Yaman_RE	Ẓafār	Zafar	NA	towns	44.38227	14.23881	ظفار	ظفار	ظفار
ANA_419E344N_S	Aqur_RE	ʿĀnaŧ	Ana	NA	towns	41.95904	34.43481	عانة	عانة	عانة
ABBADAN_482E303N_S	Iraq_RE	ʿAbbādān	Abbadan	NA	towns	48.27394	30.33563	عبادان	عبادان	عبادان
ABBASIYYA_317E305N_S	Misr_RE	al-ʿAbbāsiyyaŧ	al-Abbasiyya	NA	towns	31.70644	30.53647	العباسية	العباسية|العباسة	عباسية
ABDAS_473E314N_S	Iraq_RE	ʿAbdās	Abdas	NA	towns	47.33731	31.46283	عبداس	عبداس	عبداس
ABARTA_449E332N_S	Iraq_RE	ʿAbartā	Abarta	NA	towns	44.93375	33.20675	عبرتا	عبرتا	عبرتا
ADAN_450E127N_S	Yaman_RE	ʿAdan	Adan	NA	towns	45.03942	12.79365	عدن	عدن	عدن
ADHNUN_352E333N_S	Sham_RE	ʿAḏnūn	Adhnun	NA	towns	35.2662	33.39418	عذنون	عذنون	عذنون
ARJAMUSH_358E338N_S	Sham_RE	ʿArǧamūš	Arjamush	NA	towns	35.89165	33.86315	عرجموش	عرجموش	عرجموش
URF_442E150N_S	Yaman_RE	al-ʿUrf	al-Urf	NA	towns	44.27297	15.09101	العرف	العرف	عرف
ARQA_360E345N_S	Sham_RE	ʿArqaŧ	Arqa	NA	towns	36.073	34.52991	عرقة	عرقة	عرقة
ARISH_045W323N_S	Maghrib_RE	ʿArīš	Arish	NA	towns	-4.52149	32.30201	عريش	عريش	عريش
ARISH_338E311N_S	Misr_RE	al-ʿArīš	al-Arish	NA	towns	33.80807	31.12453	العريش	العريش	عريش
ASQALAN_345E316N_S	Sham_RE	ʿAsqalān	Asqalan	NA	towns	34.55455	31.66572	عسقلان	عسقلان	عسقلان
ASHIR_031E357N_S	Maghrib_RE	ʿAšīr	Ashir	NA	towns	3.16032	35.70178	عشير	عشير	عشير
ITNA_429E148N_S	Yaman_RE	ʿIṭnaŧ	Itna	NA	towns	42.94507	14.82308	عطنة	عطنة	عطنة
UQDA_536E324N_S	Fars_RE	ʿUqdaŧ	Uqda	NA	towns	53.66217	32.40568	عقدة	عقدة	عقدة
UQAYR_502E255N_S	JaziratArab_RE	al-ʿUqayr	al-Uqayr	NA	towns	50.22312	25.5589	العقير	العقير	عقير
UKBARA_442E338N_S	Iraq_RE	ʿUkbarā	Ukbara	NA	towns	44.22504	33.85526	عكبرا	عكبرا	عكبرا
AKKA_350E329N_S	Sham_RE	ʿAkkaŧ	Akka	NA	towns	35.07559	32.92878	عكة	عكة|عكا	عكة
ALTH_440E340N_S	Iraq_RE	ʿAlṯ	Alth|al-Alth	NA	towns	44.08916	34.02656	علث	علث|العلث	علث
ALLAQI_328E230N_S	Misr_RE	ʿAllaqī	Allaqi	NA	towns	32.87404	23.01969	علقي	علقي	علقي
AMMAN_359E319N_S	Sham_RE	ʿAmmān	Amman	NA	towns	35.91903	31.93113	عمان	عمان	عمان
AWNID_359E270N_S	JaziratArab_RE	al-ʿAwnīd	al-Awnid	NA	towns	35.99173	27.00533	العونيد	العونيد	عونيد
AYDHAB_362E224N_S	Misr_RE	ʿAyḏab	Aydhab	NA	towns	36.24428	22.48899	عيذب	عيذب|عيذاب	عيذب
AYNTAMR_435E326N_S	Iraq_RE	ʿAyn=al-Tamr	Ayn=al-Tamr	NA	towns	43.52574	32.62337	عين=التمر	عين=التمر	عين=التمر
AYNMUGHATTA_138E373N_S	Siqiliyya_RE	ʿAyn=al-Muġaṭṭāʾ	Ayn=al-Mughatta	NA	towns	13.86212	37.35487	عين=المغطاء	عين=المغطاء	عين=المغطاء
AYNSHAMS_313E301N_S	Misr_RE	ʿAyn=Šams	Ayn=Shams	NA	towns	31.3077	30.12919	عين=شمس	عين=شمس	عين=شمس
GHAFIQ_050W386N_S	Andalus_RE	Ġāfiq	Ghafiq	NA	towns	-5.01064	38.68214	غافق	غافق	غافق
GHUBAYRA_569E297N_S	Kirman_RE	Ġubayrāʾ	Ghubayra	NA	towns	56.97972	29.72844	غبيراء	غبيراء	غبيراء
GHADAMIS_094E301N_S	Barqa_RE	Ġadāmis	Ghadamis	NA	towns	9.47597	30.12935	غدامس	غدامس	غدامس
GHURRABA_373E313N_S	BadiyatArab_RE	al-Ġurrabaŧ	al-Ghurraba	NA	towns	37.34142	31.36925	الغربة	الغربة	غربة
GHARDAMAN_603E418N_S	Mawarannahr_RE	Ġardamān	Ghardaman	NA	towns	60.37258	41.88381	غردمان	غردمان	غردمان
GHARNATA_035W372N_S	Andalus_RE	Ġarnāṭaŧ	Gharnata	NA	towns	-3.5998	37.20621	غرناطة	غرناطة	غرناطة
GHARANDAL_351E300N_S	Sham_RE	Ġarandal	Gharandal|Arandal	NA	towns	35.17023	30.03245	غرندل	غرندل|عرندل	غرندل
GHARWA_498E315N_S	Khuzistan_RE	Ġarwaŧ	Gharwa|Arwa	NA	towns	49.89724	31.54027	غروة	غروة|عروة	غروة
GHUZZA_019W350N_S	Maghrib_RE	Ġuzzaŧ	Ghuzza	NA	towns	-1.92701	35.06747	غزة	غزة	غزة
GHUZZA_010E361N_S	Maghrib_RE	al-Ġuzzaŧ	al-Ghuzza	NA	towns	1.09406	36.11161	الغزة	الغزة	غزة
GHAZZA_344E314N_S	Sham_RE	Ġazzaŧ	Ghazza	NA	towns	34.45664	31.49664	غزة	غزة	غزة
GHALAFIQA_430E144N_S	Yaman_RE	Ġalāfiqaŧ	Ghalafiqa	NA	towns	43.03243	14.44273	غلافقة	غلافقة	غلافقة
GHUNDIJAN_512E292N_S	Fars_RE	al-Ġundiǧān	al-Ghundijan	NA	towns	51.26065	29.22327	الغندجان	الغندجان	غندجان
GHAYFA_315E303N_S	Misr_RE	Ġayfā	Ghayfa	NA	towns	31.51348	30.38241	غيفا	غيفا	غيفا
FARAN_336E286N_S	Misr_RE	Fārān	Faran	NA	towns	33.67254	28.67926	فاران	فاران	فاران
FARGHAR_694E374N_S	Mawarannahr_RE	Fārġar	Farghar|Farghar	NA	towns	69.44705	37.48738	فارغر	فارغر|فرغر	فارغر
FARUQ_530E299N_S	Fars_RE	Fārūq	Faruq	NA	towns	53.06569	29.97467	فاروق	فاروق	فاروق
FARIYAB_649E364N_S	Khurasan_RE	Fāriyāb	Fariyab	NA	towns	64.93938	36.46025	فارياب	فارياب	فارياب
FAQUS_317E307N_S	Misr_RE	Fāqūs	Faqus	NA	towns	31.79581	30.71061	فاقوس	فاقوس	فاقوس
FALUSAN_017W350N_S	Maghrib_RE	Fālūsan	Falusan|Qasr=al-Fulus	NA	towns	-1.75553	35.03281	فالوسن	فالوسن|قصر=الفلوس	فالوسن
FAMIYYA_364E354N_S	Sham_RE	Fāmiyyaŧ	Famiyya	NA	towns	36.4044	35.41665	فامية	فامية	فامية
FUDAYN_405E354N_S	Aqur_RE	al-Fudayn	al-Fudayn	NA	towns	40.59626	35.4148	الفدين	الفدين	فدين
FIRABR_636E391N_S	Mawarannahr_RE	Firabr	Firabr	NA	towns	63.61874	39.17015	فربر	فربر	فربر
FURJ_551E283N_S	Fars_RE	Furǧ	Furj	NA	towns	55.16805	28.31921	فرج	فرج	فرج
FARKIRD_610E342N_S	Khurasan_RE	Farkird	Farkird	NA	towns	61.08287	34.27729	فركرد	فركرد	فركرد
FARAH_620E323N_S	Sijistan_RE	Farah	Farah	NA	towns	62.06561	32.35928	فره	فره	فره
FASA_536E289N_S	Fars_RE	Fasā	Fasa	NA	towns	53.63181	28.92193	فسا	فسا	فسا
FUSTUJAN_540E288N_S	Fars_RE	al-Fustuǧān	al-Fustujan|al-Fustukan|al-Bustajan	NA	towns	54.07735	28.88371	الفستجان	الفستجان|الفستكان|البستجان	فستجان
FAGHKATH_690E398N_S	Mawarannahr_RE	Faġkaṯ	Faghkath|Waghkath	NA	towns	69.01759	39.83509	فغكث	فغكث|وغكث	فغكث
FAKKAN_000E352N_S	Maghrib_RE	Fakkān	Fakkan|Afkan	NA	towns	0.05881	35.21592	فكان	فكان|أفكان	فكان
FALLUJA_443E325N_S	Iraq_RE	Fallūǧaŧ	Falluja	NA	towns	44.3076	32.55902	فلوجة	فلوجة	فلوجة
FAMSILH_461E324N_S	Iraq_RE	Fam=al-Ṣilḥ	Fam=al-Silh	NA	towns	46.1315	32.46405	فم=الصلح	فم=الصلح	فم=الصلح
FAHRAJ_546E317N_S	Fars_RE	al-Fahraǧ	al-Fahraj	NA	towns	54.624	31.76601	الفهرج	الفهرج	فهرج
FAHRAJ_588E289N_S	Kirman_RE	al-Fahraǧ	al-Fahraj	NA	towns	58.88326	28.97908	الفهرج	الفهرج	فهرج
FUWA_305E312N_S	Misr_RE	Fuwaŧ	Fuwa	NA	towns	30.50654	31.2237	فوة	فوة	فوة
FAYD_425E270N_S	BadiyatArab_RE	Fayd	Fayd	NA	towns	42.50815	27.06977	فيد	فيد	فيد
FAYSHABUR_424E370N_S	Aqur_RE	Fayšābūr	Fayshabur	NA	towns	42.43096	37.04735	فيشابور	فيشابور	فيشابور
QABIS_100E338N_S	Barqa_RE	Qābis	Qabis	NA	towns	10.08563	33.86603	قابس	قابس	قابس
QADIS_061W365N_S	Andalus_RE	Qādis	Qadis	NA	towns	-6.18409	36.57191	قادس	قادس	قادس
QADISIYYA_441E316N_S	Iraq_RE	al-Qādisiyyaŧ	al-Qadisiyya	NA	towns	44.18717	31.65292	القادسية	القادسية	قادسية
QALLARI_688E264N_S	Sind_RE	Qāllarī	Qallari	NA	towns	68.85922	26.44591	قالري	قالري	قالري
QALIQALA_412E399N_S	Rihab_RE	Qālīqalā	Qaliqala	NA	towns	41.27233	39.91956	قاليقلا	قاليقلا	قاليقلا
QAMUHUL_717E236N_S	Sind_RE	Qāmuhul	Qamuhul	NA	towns	71.72209	23.61826	قامهل	قامهل	قامهل
QANT_004W383N_S	Andalus_RE	Qānt	Qant	NA	towns	-0.47061	38.34618	قانت	قانت	قانت
QUBA_721E405N_S	Mawarannahr_RE	Qubā	Quba	NA	towns	72.18143	40.5566	قبا	قبا	قبا
QABALA_476E407N_S	Rihab_RE	Qabalaŧ	Qabala	NA	towns	47.65158	40.79878	قبلة	قبلة	قبلة
QADAS_354E331N_S	Sham_RE	Qadas	Qadas	NA	towns	35.49123	33.12189	قدس	قدس	قدس
QARTAJANNA_102E368N_S	Maghrib_RE	Qarṭāǧannaŧ	Qartajanna	NA	towns	10.26628	36.87916	قرطاجنة	قرطاجنة	قرطاجنة
QURQUB_477E321N_S	Iraq_RE	Qurqūb	Qurqub	NA	towns	47.70188	32.17254	قرقوب	قرقوب	قرقوب
QARQISIYYA_404E351N_S	Aqur_RE	Qarqīsiyyaŧ	Qarqisiyya	NA	towns	40.43747	35.1462	قرقيسية	قرقيسية|قرقيسياء	قرقيسية
QURLIYUN_133E378N_S	Siqiliyya_RE	Qurliyūn	Qurliyun	NA	towns	13.31224	37.81007	قرليون	قرليون	قرليون
QARMASIN_470E343N_S	Jibal_RE	Qarmāsīn	Qarmasin|Qarmisin	NA	towns	47.09845	34.32388	قرماسين	قرماسين|قرميسين	قرماسين
QARMUNA_056W374N_S	Andalus_RE	Qarmūnaŧ	Qarmuna	NA	towns	-5.64097	37.42933	قرمونة	قرمونة	قرمونة
QARN_402E214N_S	JaziratArab_RE	Qarn	Qarn|Qarn=al-Manazil	NA	towns	40.21296	21.46576	قرن	قرن|قرن=المنازل	قرن
QARNIN_622E315N_S	Sijistan_RE	Qarnīn	Qarnin	NA	towns	62.23227	31.51377	قرنين	قرنين	قرنين
QURIYA_065W399N_S	Andalus_RE	Quriyaŧ	Quriya	NA	towns	-6.55006	39.9627	قرية	قرية	قرية
QARYABARATIKIN_599E431N_S	Mawarannahr_RE	Qaryaŧ=Barātikīn	Qarya=Baratikin|Qarya=Faratikin|Qarya=Qaratijin	NA	towns	59.95269	43.19354	قرية=براتكين	قرية=براتكين|قرية=فراتكين|قرية=قراتجين	قرية=براتكين
QARINASH_131E381N_S	Siqiliyya_RE	Qarīnaš	Qarinash	NA	towns	13.18997	38.15105	قرينش	قرينش	قرينش
QAZWIN_500E362N_S	Jibal_RE	Qazwīn	Qazwin	NA	towns	50.0011	36.27854	قزوين	قزوين	قزوين
QASTALLA_038W379N_S	Andalus_RE	Qasṭallaŧ	Qastalla	NA	towns	-3.87676	37.98847	قسطلة	قسطلة	قسطلة
QUSTANTINIYYA_066E363N_S	Maghrib_RE	al-Qusṭanṭiniyyaŧ	al-Qustantiniyya|Qustantiniyya	NA	towns	6.62703	36.3379	القسطنطنية	القسطنطينية|القسطنطنية|قسطنطنية	قسطنطنية
QUSDAR_665E277N_S	Sind_RE	Quṣdār	Qusdar	NA	towns	66.59495	27.7765	قصدار	قصدار	قصدار
QASRIBNHUBAYRA_443E327N_S	Iraq_RE	Qaṣr=Ibn=Hubayraŧ	Qasr=Ibn=Hubayra	NA	towns	44.34902	32.70401	قصر=إبن=هبيرة	قصر=إبن=هبيرة	قصر=ابن=هبيرة
QASRAHNAF_632E357N_S	Khurasan_RE	Qaṣr=Aḥnaf	Qasr=Ahnaf	NA	towns	63.21212	35.76147	قصر=أحنف	قصر=أحنف	قصر=احنف
QASRAIN_524E308N_S	Fars_RE	Qaṣr=Aʿīn	Qasr=Ain|Qasr=Ayin|al-Run	NA	towns	52.44521	30.82066	قصر=أعين	قصر=أعين|قصر=آيين|الرون	قصر=اعين
QASRLUSUS_479E344N_S	Jibal_RE	Qaṣr=al-Luṣūṣ	Qasr=al-Lusus	NA	towns	47.90457	34.4958	قصر=اللصوص	قصر=اللصوص	قصر=اللصوص
QASRBANUWARDAS_084W383N_S	Andalus_RE	Qaṣr=Banū=Wardās	Qasr=Banu=Wardas	NA	towns	-8.48333	38.36698	قصر=بنو=ورداس	قصر=بنو=ورداس	قصر=بنو=ورداس
QASRSANJA_381E374N_S	Aqur_RE	Qaṣr=Sanǧaŧ	Qasr=Sanja|Sanja	NA	towns	38.19495	37.49466	قصر=سنجة	قصر=سنجة|سنجة	قصر=سنجة
QASARASH_063W394N_S	Andalus_RE	Qaṣarāš	Qasarash	NA	towns	-6.3954	39.46953	قصراش	قصراش	قصراش
QASRQAND_607E262N_S	Sind_RE	Qaṣrqand	Qasrqand	NA	towns	60.71473	26.29231	قصرقند	قصرقند	قصرقند
QATANIYA_151E375N_S	Siqiliyya_RE	Qaṭāniyaŧ	Qataniya	NA	towns	15.10968	37.52663	قطانية	قطانية	قطانية
QATRABBUL_442E333N_S	Iraq_RE	Qaṭrabbul	Qatrabbul	NA	towns	44.24636	33.39714	قطربل	قطربل	قطربل
QATIF_499E265N_S	JaziratArab_RE	al-Qaṭīf	al-Qatif	NA	towns	49.96159	26.53966	القطيف	القطيف	قطيف
QAFSA_088E344N_S	Maghrib_RE	Qafṣaŧ	Qafsa	NA	towns	8.82032	34.40681	قفصة	قفصة	قفصة
QULZUM_325E300N_S	Misr_RE	al-Qulzum	al-Qulzum	NA	towns	32.55684	30.02822	القلزم	القلزم	قلزم
QALA_576E226N_S	JaziratArab_RE	al-Qalʿaŧ	al-Qala	NA	towns	57.66352	22.68969	القلعة	القلعة	قلعة
QALAIBNKANDAMAN_451E415N_S	Rihab_RE	Qalʿaŧ=Ibn=Kandamān	Qala=Ibn=Kandaman	NA	towns	45.1678	41.56808	قلعة=إبن=كندمان	قلعة=إبن=كندمان	قلعة=ابن=كندمان
QALAABUTHAWR_139E378N_S	Siqiliyya_RE	Qalʿaŧ=Abū=Ṯawr	Qala=Abu=Thawr	NA	towns	13.91402	37.83361	قلعة=أبو=ثور	قلعة=أبو=ثور	قلعة=ابو=ثور
QALABALLUT_132E375N_S	Siqiliyya_RE	Qalʿaŧ=al-Ballūṭ	Qala=al-Ballut	NA	towns	13.21986	37.57066	قلعة=البلوط	قلعة=البلوط	قلعة=البلوط
QALASIRAT_139E379N_S	Siqiliyya_RE	Qalʿaŧ=al-Ṣirāṭ	Qala=al-Sirat	NA	towns	13.9501	37.93291	قلعة=الصراط	قلعة=الصراط	قلعة=الصراط
QALAQAWARIB_143E380N_S	Siqiliyya_RE	Qalʿaŧ=al-Qawārib	Qala=al-Qawarib	NA	towns	14.36712	38.00365	قلعة=القوارب	قلعة=القوارب	قلعة=القوارب
QALARABAH_037W388N_S	Andalus_RE	Qalʿaŧ=Rabāḥ	Qala=Rabah|Qala=Ribat	NA	towns	-3.78324	38.80312	قلعة=رباح	قلعة=رباح|قلعة=رباط	قلعة=رباح
QANBALI_665E254N_S	Sind_RE	Qanbalī	Qanbali|Qanbala	NA	towns	66.57989	25.49111	قنبلي	قنبلي|قنبلى	قنبلي
QANDABIL_674E286N_S	Sind_RE	Qandābīl	Qandabil	NA	towns	67.48191	28.62665	قندابيل	قندابيل	قندابيل
QANDAHAR_656E316N_S	Sijistan_RE	Qandahār	Qandahar	NA	towns	65.69197	31.64414	قندهار	قندهار	قندهار
QANTARASIF_068W396N_S	Andalus_RE	Qanṭaraŧ=al-Sīf	Qantara=al-Sif	NA	towns	-6.8414	39.69061	قنطرة=السيف	قنطرة=السيف	قنطرة=السيف
QURUS_369E367N_S	Sham_RE	Qūrus	Qurus	NA	towns	36.94952	36.7296	قورس	قورس	قورس
QUS_327E259N_S	Misr_RE	Qūṣ	Qus	NA	towns	32.74342	25.91848	قوص	قوص	قوص
QIR_530E284N_S	Fars_RE	Qīr	Qir|Kir	NA	towns	53.03724	28.44621	قير	قير|كير	قير
QAYS_307E285N_S	Misr_RE	al-Qays	al-Qays	NA	towns	30.78687	28.52624	القيس	القيس	قيس
QAYSARIYYA_354E387N_S	Rum_RE	Qaysariyyaŧ	Qaysariyya	NA	towns	35.48528	38.73222	قيسارية	قيسارية	قيسارية
QAYSARIYYA_348E324N_S	Sham_RE	Qaysariyyaŧ	Qaysariyya	NA	towns	34.89906	32.49326	قيسرية	قيسرية|قيسارية	قيسرية
KABUL_691E345N_S	Khurasan_RE	Kābul	Kabul	NA	towns	69.16963	34.52442	كابل	كابل	كابل
KARBANK_689E373N_S	Mawarannahr_RE	Kārbank	Karbank	NA	towns	68.92955	37.32188	كاربنك	كاربنك	كاربنك
KAZARUN_516E296N_S	Fars_RE	Kāzarūn	Kazarun	NA	towns	51.68412	29.60743	كازرون	كازرون	كازرون
KASAN_716E412N_S	Mawarannahr_RE	Kāsān	Kasan	NA	towns	71.64288	41.24406	كاسان	كاسان	كاسان
KASHGHAR_759E394N_S	NO_RE	Kašġār	Kashghar	NA	towns	75.97972	39.45472	كاشغر	كاشغر	كاشغر
KALIF_663E373N_S	Mawarannahr_RE	Kālif	Kalif	NA	towns	66.31581	37.37958	كالف	كالف	كالف
KAH_677E352N_S	Khurasan_RE	Kāh	Kah|Jah	NA	towns	67.72517	35.24443	كاه	كاه|جاه	كاه
KAHUN_553E288N_S	Kirman_RE	Kāhūn	Kahun	NA	towns	55.33985	28.87915	كاهون	كاهون	كاهون
KABUZANJAKATH_671E397N_S	Mawarannahr_RE	Kabūzanǧakaṯ	Kabuzanjakath|Kabudhanjakath	NA	towns	67.1707	39.70827	كبوزنجكث	كبوزنجكث|كبوذنجكث	كبوزنجكث
KATHRUWA_577E301N_S	Kirman_RE	Kaṯruwā	Kathruwa	NA	towns	57.70606	30.11166	كثروا	كثروا	كثروا
KADAR_683E426N_S	Mawarannahr_RE	Kadar	Kadar	NA	towns	68.31763	42.66945	كدر	كدر	كدر
KADRUWA_546E291N_S	Fars_RE	Kadruwā	Kadruwa	NA	towns	54.67346	29.16368	كدروا	كدروا	كدروا
KURAN_528E277N_S	Fars_RE	Kurān	Kuran	NA	towns	52.86193	27.76342	كران	كران	كران
KARBALA_440E326N_S	Iraq_RE	Karbalāʾ	Karbala	NA	towns	44.03706	32.61792	كربلاء	كربلاء	كربلاء
KARA_531E307N_S	Fars_RE	Karaŧ	Kara	NA	towns	53.12982	30.73791	كرة	كرة	كرة
KURT_058W345N_S	Maghrib_RE	Kurt	Kurt	NA	towns	-5.83301	34.59132	كرت	كرت	كرت
KARJA_481E324N_S	Khuzistan_RE	Karǧaŧ	Karja|Karkha	NA	towns	48.14577	32.46817	كرجة	كرجة|كرخة	كرجة
KARDAR_597E428N_S	Mawarannahr_RE	Kardar	Kardar|Kurdar|Kurdur	NA	towns	59.79383	42.80533	كردر	كردر|كردر|كردر	كردر
KARDARANKHAS_606E413N_S	Mawarannahr_RE	Kardarānḫās	Kardarankhas|Kardarankhuwash	NA	towns	60.68254	41.38937	كردرانخاس	كردرانخاس|كردرانخواش	كردرانخاس
KARISTAN_566E297N_S	Kirman_RE	Karistān	Karistan	NA	towns	56.6147	29.7101	كرستان	كرستان	كرستان
KURK_584E288N_S	Kirman_RE	Kurk	Kurk|Jurj	NA	towns	58.49109	28.88667	كرك	كرك|جرج	كرك
KARKUYA_040W388N_S	Andalus_RE	Karkūyaŧ	Karkuya	NA	towns	-4.06918	38.81784	كركوية	كركوية	كركوية
KARKUYAH_617E312N_S	Sijistan_RE	Karkūyah	Karkuyah	NA	towns	61.74272	31.26104	كركويه	كركويه	كركويه
KURM_536E290N_S	Fars_RE	Kurm	Kurm	NA	towns	53.608	29.07233	كرم	كرم	كرم
KARMIINIYYA_654E401N_S	Mawarannahr_RE	Karmiīniyyaŧ	Karmiiniyya	NA	towns	65.40937	40.14581	كرمينية	كرمينية	كرمينية
KARAH_613E344N_S	Khurasan_RE	Karah	Karah	NA	towns	61.32587	34.42834	كره	كره	كره
KARUKH_625E344N_S	Khurasan_RE	Karūḫ	Karukh	NA	towns	62.54651	34.47814	كروخ	كروخ	كروخ
KARYUN_301E311N_S	Misr_RE	al-Karyūn	al-Karyun|Kiryawn	NA	towns	30.13142	31.14286	الكريون	الكريون|كريون	كريون
KAZANNAYA_039W346N_S	Maghrib_RE	Kazannāyaŧ	Kazannaya	NA	towns	-3.92129	34.66535	كزناية	كزناية	كزناية
KASBA_655E389N_S	Mawarannahr_RE	Kasbaŧ	Kasba	NA	towns	65.5409	38.9315	كسبة	كسبة	كسبة
KISHSH_623E301N_S	Sijistan_RE	Kišš	Kishsh|Kiss	NA	towns	62.37889	30.15265	كش	كش|كس	كش
KUSHANI_664E400N_S	Mawarannahr_RE	Kušānī	Kushani|Kushaniya	NA	towns	66.49906	40.00888	كشاني	كشاني|كشانيي	كشاني
KUSHMAYHAN_625E377N_S	Khurasan_RE	Kušmayhan	Kushmayhan|Kushmahan	NA	towns	62.59986	37.78994	كشميهن	كشميهن|كشماهن	كشميهن
KASHID_582E297N_S	Kirman_RE	Kašīd	Kashid	NA	towns	58.26785	29.71534	كشيد	كشيد	كشيد
KAFARTUTHA_404E369N_S	Aqur_RE	Kafartūṯā	Kafartutha	NA	towns	40.42704	36.98749	كفرتوثا	كفرتوثا	كفرتوثا
KALAR_510E364N_S	Daylam_RE	Kalār	Kalar	NA	towns	51.07686	36.49897	كلار	كلار	كلار
KALWADHA_444E333N_S	Iraq_RE	Kalwāḏá	Kalwadha	NA	towns	44.43153	33.30144	كلواذى	كلواذى	كلواذى
KUMARIJ_515E295N_S	Fars_RE	Kumāriǧ	Kumarij	NA	towns	51.51373	29.57692	كمارج	كمارج	كمارج
KANBAYA_725E223N_S	Sind_RE	Kanbāyaŧ	Kanbaya	NA	towns	72.56065	22.35228	كنباية	كنباية	كنباية
KAND_705E402N_S	Mawarannahr_RE	Kand	Kand	NA	towns	70.51735	40.29225	كند	كند	كند
KUNDUR_581E351N_S	Khurasan_RE	Kundur	Kundur	NA	towns	58.12875	35.12055	كندر	كندر	كندر
KANDARAM_646E353N_S	Khurasan_RE	Kandaram	Kandaram	NA	towns	64.60334	35.33988	كندرم	كندرم	كندرم
KUWASHAN_622E338N_S	Khurasan_RE	Kuwāšān	Kuwashan	NA	towns	62.22016	33.85099	كواشان	كواشان	كواشان
KUTHARABBA_446E327N_S	Iraq_RE	Kūṯá=Rabbaŧ	Kutha=Rabba	NA	towns	44.62604	32.75737	كوثى=ربة	كوثى=ربة	كوثى=ربة
